location,datetime,res_stor_content,res_forebay_elev,daily_mean_comp_inflow,daily_mean_air_temp,daily_min_air_temp,daily_max_air_temp,tot_precip_daily,tot_year_precip,daily_mean_tot_dis,daily_mean_river_dis,daily_mean_spill_dis,daily_mean_gate_opening
Shadehill,"2020-10-06 00:00",106461.0,2269.16,2.089,65.65,50.3,83.12,0.0,0.0,48.473,48.473,0.0,0.325
Shadehill,"2020-10-07 00:00",106321.0,2269.13,-22.267,56.26,42.59,71.87,0.0,0.0,48.316,48.316,0.0,0.325
Shadehill,"2020-10-08 00:00",106276.0,2269.12,25.54,58.715,39.19,75.53,0.0,0.0,48.227,48.227,0.0,0.325
Shadehill,"2020-10-09 00:00",106091.0,2269.08,-45.14,60.853,48.21,74.36,0.0,0.0,48.131,48.131,0.0,0.325
Shadehill,"2020-10-10 00:00",106045.0,2269.07,24.817,59.86,35.66,77.63,0.0,0.0,48.009,48.009,0.0,0.325
Shadehill,"2020-10-11 00:00",105860.0,2269.03,-45.366,60.873,47.3,71.74,0.0,0.0,47.904,47.904,0.0,0.325
Shadehill,"2020-10-12 00:00",105675.0,2268.99,-45.509,53.531,40.37,69.65,0.0,0.0,47.762,47.762,0.0,0.325
Shadehill,"2020-10-13 00:00",105629.0,2268.98,24.467,52.505,40.5,62.33,0.0,0.0,47.659,47.659,0.0,0.325
Shadehill,"2020-10-14 00:00",105444.0,2268.94,-45.619,49.627,34.09,56.71,0.0,0.0,47.651,47.651,0.0,0.325
Shadehill,"2020-10-15 00:00",105398.0,2268.93,24.446,40.046,33.05,47.69,0.0,0.0,47.638,47.638,0.0,0.325
Shadehill,"2020-10-16 00:00",105306.0,2268.91,1.249,41.93,34.35,50.04,0.0,0.0,47.632,47.632,0.0,0.325
Shadehill,"2020-10-17 00:00",105123.0,2268.87,-44.644,37.109,27.56,46.38,0.0,0.0,47.619,47.619,0.0,0.325
Shadehill,"2020-10-18 00:00",105031.0,2268.85,1.225,29.675,21.8,36.05,0.11,0.11,47.609,47.609,0.0,0.325
Shadehill,"2020-10-19 00:00",104939.0,2268.83,1.219,30.921,27.29,34.35,0.0,0.11,47.602,47.602,0.0,0.325
Shadehill,"2020-10-20 00:00",104939.0,2268.83,47.599,38.639,34.22,43.9,0.17,0.28,47.599,47.599,0.0,0.325
Shadehill,"2020-10-21 00:00",104893.0,2268.82,24.399,34.325,31.61,37.49,0.0,0.28,47.591,47.591,0.0,0.325
Shadehill,"2020-10-22 00:00",104847.0,2268.81,24.396,30.298,26.64,32.13,0.0,0.28,47.587,47.587,0.0,0.325
Shadehill,"2020-10-23 00:00",104847.0,2268.81,47.588,21.693,12.78,28.86,0.09,0.37,47.588,47.588,0.0,0.325
Shadehill,"2020-10-24 00:00",104755.0,2268.79,1.2,24.019,22.06,25.2,0.0,0.37,47.584,47.584,0.0,0.325
Shadehill,"2020-10-25 00:00",104755.0,2268.79,47.584,20.792,16.97,22.98,0.0,0.37,47.584,47.584,0.0,0.325
Shadehill,"2020-10-26 00:00",104755.0,2268.79,47.583,19.789,12.91,23.5,0.0,0.37,47.583,47.583,0.0,0.325
Shadehill,"2020-10-27 00:00",104663.0,2268.77,1.2,34.149,19.97,45.2,0.06,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-10-28 00:00",104525.0,2268.74,-21.992,42.214,37.23,47.82,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-10-29 00:00",104525.0,2268.74,47.583,39.921,31.22,48.47,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-10-30 00:00",104525.0,2268.74,47.583,42.676,33.18,53.31,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-10-31 00:00",104388.0,2268.71,-21.488,46.671,35.14,53.05,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-01 00:00",104342.0,2268.7,24.392,43.345,30.82,58.41,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-02 00:00",104342.0,2268.7,47.583,54.762,38.93,74.49,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-03 00:00",104296.0,2268.69,24.392,56.955,46.25,77.5,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-04 00:00",104205.0,2268.67,1.704,55.864,42.46,75.93,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-05 00:00",104251.0,2268.68,70.775,55.913,38.01,75.93,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-06 00:00",104159.0,2268.66,1.2,49.241,39.45,67.04,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-07 00:00",104068.0,2268.64,1.704,41.481,34.35,50.56,0.0,0.43,47.583,47.583,0.0,0.325
Shadehill,"2020-11-08 00:00",104068.0,2268.64,32.466,42.02,26.12,64.16,0.0,0.43,47.498,47.498,0.0,0.325
Shadehill,"2020-11-09 00:00",103932.0,2268.61,-68.567,27.748,22.98,33.18,0.0,0.43,47.412,47.412,0.0,0.325
Shadehill,"2020-11-10 00:00",103840.0,2268.59,-46.383,32.055,16.7,45.6,0.0,0.43,47.327,47.327,0.0,0.325
Shadehill,"2020-11-11 00:00",103749.0,2268.57,-45.879,34.007,22.85,40.37,0.0,0.43,47.241,47.241,0.0,0.325
Shadehill,"2020-11-12 00:00",103521.0,2268.52,-114.95,28.037,19.45,41.28,0.0,0.43,47.156,47.156,0.0,0.325
Shadehill,"2020-11-13 00:00",103476.0,2268.51,-22.688,34.884,16.57,52.92,0.0,0.43,47.07,47.07,0.0,0.325
Shadehill,"2020-11-14 00:00",103430.0,2268.5,-23.192,41.684,35.4,50.83,0.0,0.43,46.985,46.985,0.0,0.325
Shadehill,"2020-11-15 00:00",103339.0,2268.48,-45.879,39.127,31.08,48.47,0.0,0.43,46.899,46.899,0.0,0.325
Shadehill,"2020-11-16 00:00",103157.0,2268.44,-91.758,42.192,26.38,53.96,0.0,0.43,46.814,46.813,0.0,0.325
Shadehill,"2020-11-17 00:00",103112.0,2268.43,-22.688,38.909,27.95,54.49,0.0,0.43,46.728,46.728,0.0,0.325
Shadehill,"2020-11-18 00:00",103066.0,2268.42,-23.192,49.625,30.95,68.61,0.0,0.43,46.642,46.643,0.0,0.325
Shadehill,"2020-11-19 00:00",102930.0,2268.39,-68.567,43.959,35.4,55.27,0.0,0.43,46.557,46.557,0.0,0.325
Shadehill,"2020-11-20 00:00",102885.0,2268.38,-22.688,36.025,29.65,46.9,0.0,0.43,46.471,46.471,0.0,0.325
Shadehill,"2020-11-21 00:00",102841.0,2268.37,-22.183,37.774,21.54,53.05,0.0,0.43,46.386,46.386,0.0,0.325
Shadehill,"2020-11-22 00:00",102750.0,2268.35,-45.879,38.044,30.69,49.13,0.0,0.43,46.3,46.3,0.0,0.325
Shadehill,"2020-11-23 00:00",102659.0,2268.33,-28.268,35.306,26.9,47.17,2.64,3.07,46.215,46.215,0.0,0.318
Shadehill,"2020-11-24 00:00",102523.0,2268.3,-22.437,33.724,22.85,45.73,0.0,3.07,46.129,46.129,0.0,0.318
Shadehill,"2020-11-25 00:00",102388.0,2268.27,-22.048,35.939,19.45,53.96,0.0,3.07,46.015,46.015,0.0,0.318
Shadehill,"2020-11-26 00:00",102342.0,2268.26,22.718,37.914,29.25,46.9,0.0,3.07,45.91,45.91,0.0,0.318
Shadehill,"2020-11-27 00:00",102207.0,2268.23,-22.257,38.28,26.12,55.53,0.0,3.07,45.806,45.806,0.0,0.318
Shadehill,"2020-11-28 00:00",102072.0,2268.2,-22.369,44.611,33.96,60.89,0.0,3.07,45.694,45.694,0.0,0.318
Shadehill,"2020-11-29 00:00",102026.0,2268.19,22.386,31.04,16.7,41.28,0.0,3.07,45.578,45.578,0.0,0.318
Shadehill,"2020-11-30 00:00",101891.0,2268.16,-22.491,35.089,17.36,58.54,0.0,3.07,45.571,45.571,0.0,0.318
Shadehill,"2020-12-01 00:00",101712.0,2268.12,-44.683,37.489,22.98,44.68,0.0,3.07,45.563,45.563,0.0,0.318
Shadehill,"2020-12-02 00:00",101712.0,2268.12,45.555,35.167,28.08,42.59,0.0,3.07,45.555,45.555,0.0,0.318
Shadehill,"2020-12-03 00:00",101622.0,2268.1,0.178,39.532,27.82,55.53,0.0,3.07,45.553,45.553,0.0,0.318
Shadehill,"2020-12-04 00:00",101487.0,2268.07,-22.517,44.929,36.18,59.06,0.0,3.07,45.546,45.546,0.0,0.318
Shadehill,"2020-12-05 00:00",101442.0,2268.06,22.852,41.19,33.7,57.75,0.0,3.07,45.539,45.539,0.0,0.318
Shadehill,"2020-12-06 00:00",101352.0,2268.04,0.159,40.373,28.47,60.5,0.0,3.07,45.534,45.534,0.0,0.318
Shadehill,"2020-12-07 00:00",101308.0,2268.03,23.346,44.543,34.88,59.58,0.0,3.07,45.529,45.529,0.0,0.318
Shadehill,"2020-12-08 00:00",101218.0,2268.01,0.149,49.531,41.94,62.85,0.0,3.07,45.524,45.524,0.0,0.318
Shadehill,"2020-12-09 00:00",101128.0,2267.99,0.145,45.454,31.61,62.07,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-10 00:00",100994.0,2267.96,-22.038,35.962,22.72,41.02,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-11 00:00",100949.0,2267.95,22.833,22.943,16.18,26.51,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-12 00:00",100859.0,2267.93,0.145,22.512,19.84,26.38,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-13 00:00",100770.0,2267.91,0.649,21.605,10.3,30.43,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-14 00:00",100725.0,2267.9,22.832,8.201,7.42,11.34,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-15 00:00",100606.336,2267.873,-14.306,,,,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-16 00:00",100487.672,2267.847,-14.306,,,,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-17 00:00",100369.0,2267.82,-14.31,28.985,24.55,39.84,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-18 00:00",100235.0,2267.79,-22.038,29.604,12.52,37.88,0.0,3.07,45.52,45.52,0.0,0.318
Shadehill,"2020-12-19 00:00",100191.0,2267.78,23.335,33.066,12.52,48.34,0.0,3.07,45.519,45.519,0.0,0.318
Shadehill,"2020-12-20 00:00",100101.0,2267.76,0.139,41.004,29.12,56.45,0.0,3.07,45.514,45.514,0.0,0.318
Shadehill,"2020-12-21 00:00",100057.0,2267.75,23.321,40.52,33.7,44.94,0.0,3.07,45.505,45.505,0.0,0.318
Shadehill,"2020-12-22 00:00",99923.0,2267.72,-22.057,38.299,23.11,55.14,0.0,3.07,45.501,45.501,0.0,0.318
Shadehill,"2020-12-23 00:00",99835.0,2267.7,1.125,21.599,16.31,26.38,0.0,3.07,45.492,45.492,0.0,0.318
Shadehill,"2020-12-24 00:00",99790.0,2267.69,22.8,26.105,19.45,33.83,0.0,3.07,45.488,45.488,0.0,0.318
Shadehill,"2020-12-25 00:00",99657.0,2267.66,-21.573,36.34,22.2,48.08,0.0,3.07,45.482,45.482,0.0,0.318
Shadehill,"2020-12-26 00:00",99568.0,2267.64,0.604,29.851,15.92,43.11,0.0,3.07,45.475,45.475,0.0,0.318
Shadehill,"2020-12-27 00:00",99392.0,2267.6,-43.267,26.564,20.76,38.54,0.0,3.07,45.466,45.466,0.0,0.318
Shadehill,"2020-12-28 00:00",99348.0,2267.59,23.265,21.355,13.96,28.99,0.0,3.07,45.448,45.448,0.0,0.318
Shadehill,"2020-12-29 00:00",99303.0,2267.58,22.723,25.337,16.97,32.13,0.0,3.07,45.411,45.411,0.0,0.318
Shadehill,"2020-12-30 00:00",99215.0,2267.56,0.959,23.518,13.44,35.92,0.04,3.11,45.326,45.326,0.0,0.318
Shadehill,"2020-12-31 00:00",99082.0,2267.53,-21.851,30.539,16.05,47.3,0.0,3.11,45.203,45.203,0.0,0.318
Shadehill,"2021-01-01 00:00",98994.0,2267.51,0.722,33.01,22.59,47.17,0.0,3.11,45.089,45.089,0.0,0.318
Shadehill,"2021-01-02 00:00",98905.0,2267.49,0.132,32.807,15.92,52.66,0.0,3.11,45.003,45.003,0.0,0.318
Shadehill,"2021-01-03 00:00",98817.0,2267.47,0.537,39.985,26.9,50.83,0.0,3.11,44.903,44.903,0.0,0.318
Shadehill,"2021-01-04 00:00",98685.0,2267.44,-21.786,35.865,24.68,49.52,0.0,3.11,44.765,44.765,0.0,0.318
Shadehill,"2021-01-05 00:00",98552.0,2267.41,-22.387,34.537,22.59,42.85,0.0,3.11,44.668,44.668,0.0,0.318
Shadehill,"2021-01-06 00:00",98508.0,2267.4,22.36,30.675,21.28,43.9,0.0,3.11,44.544,44.544,0.0,0.318
Shadehill,"2021-01-07 00:00",98420.0,2267.38,0.15,34.047,31.48,36.45,0.0,3.11,44.517,44.517,0.0,0.318
Shadehill,"2021-01-08 00:00",98333.0,2267.36,0.648,32.489,29.25,34.48,0.0,3.11,44.511,44.511,0.0,0.318
Shadehill,"2021-01-09 00:00",98245.0,2267.34,0.138,32.901,31.35,35.27,0.0,3.11,44.505,44.505,0.0,0.318
Shadehill,"2021-01-10 00:00",98201.0,2267.33,22.319,34.89,27.69,43.37,0.0,3.11,44.502,44.502,0.0,0.318
Shadehill,"2021-01-11 00:00",98114.0,2267.31,0.634,37.648,28.73,51.09,0.0,3.11,44.497,44.497,0.0,0.318
Shadehill,"2021-01-12 00:00",98070.0,2267.3,22.308,41.181,31.87,55.01,0.0,3.11,44.491,44.491,0.0,0.318
Shadehill,"2021-01-13 00:00",97938.0,2267.27,-22.064,45.845,38.14,57.62,0.0,3.11,44.486,44.486,0.0,0.318
Shadehill,"2021-01-14 00:00",97806.0,2267.24,-22.073,35.788,31.74,40.37,0.0,3.11,44.477,44.477,0.0,0.318
Shadehill,"2021-01-15 00:00",97675.0,2267.21,-21.578,29.224,20.89,35.01,0.0,3.11,44.468,44.468,0.0,0.318
Shadehill,"2021-01-16 00:00",97587.0,2267.19,0.094,33.599,19.71,48.34,0.0,3.11,44.461,44.461,0.0,0.318
Shadehill,"2021-01-17 00:00",97500.0,2267.17,0.597,32.032,24.68,40.11,0.0,3.11,44.46,44.46,0.0,0.318
Shadehill,"2021-01-18 00:00",97413.0,2267.15,0.597,31.645,25.86,36.31,0.07,3.18,44.46,44.46,0.0,0.318
Shadehill,"2021-01-19 00:00",97413.0,2267.15,44.46,30.476,24.68,36.71,0.01,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-20 00:00",97239.0,2267.11,-43.265,36.723,28.86,43.37,0.0,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-21 00:00",97108.0,2267.08,-21.586,27.166,22.2,32.65,0.0,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-22 00:00",97064.0,2267.07,22.277,26.875,17.36,35.4,0.0,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-23 00:00",96934.0,2267.04,-21.082,23.369,14.87,36.31,0.0,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-24 00:00",96847.0,2267.02,0.597,20.449,6.51,29.52,0.0,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-25 00:00",96716.0,2266.99,-21.586,22.537,17.75,25.33,0.0,3.19,44.46,44.46,0.0,0.318
Shadehill,"2021-01-26 00:00",96629.0,2266.97,0.593,14.665,12.78,17.62,0.0,3.19,44.455,44.455,0.0,0.318
Shadehill,"2021-01-27 00:00",96586.0,2266.96,22.77,19.566,14.22,25.86,0.0,3.19,44.449,44.449,0.0,0.318
Shadehill,"2021-01-28 00:00",96499.0,2266.94,0.443,18.237,12.39,28.34,0.0,3.19,44.305,44.305,0.0,0.318
Shadehill,"2021-01-29 00:00",96369.0,2266.91,-21.105,22.434,16.05,28.21,0.0,3.19,44.437,44.437,0.0,0.318
Shadehill,"2021-01-30 00:00",96196.0,2266.87,-42.795,25.845,19.19,30.3,0.0,3.19,44.426,44.426,0.0,0.318
Shadehill,"2021-01-31 00:00",96110.0,2266.85,1.06,30.295,19.19,46.9,0.0,3.19,44.418,44.418,0.0,0.318
Shadehill,"2021-02-01 00:00",96023.0,2266.83,0.552,26.728,13.96,48.86,0.0,3.19,44.414,44.414,0.0,0.318
Shadehill,"2021-02-02 00:00",95980.0,2266.82,22.729,31.307,22.59,50.43,0.0,3.19,44.408,44.408,0.0,0.318
Shadehill,"2021-02-03 00:00",95850.0,2266.79,-21.15,25.88,17.75,42.07,0.0,3.19,44.392,44.392,0.0,0.318
Shadehill,"2021-02-04 00:00",95807.0,2266.78,22.651,18.704,12.13,28.47,0.0,3.19,44.33,44.33,0.0,0.318
Shadehill,"2021-02-05 00:00",95677.0,2266.75,-21.317,15.049,8.34,21.15,0.0,3.19,44.224,44.224,0.0,0.318
Shadehill,"2021-02-06 00:00",95591.0,2266.73,0.732,4.134,-1.2,12.0,0.0,3.19,44.09,44.09,0.0,0.318
Shadehill,"2021-02-07 00:00",95462.0,2266.7,-21.048,1.506,-3.81,6.38,0.0,3.19,43.99,43.99,0.0,0.318
Shadehill,"2021-02-08 00:00",95332.0,2266.67,-21.664,1.944,-7.86,10.3,0.0,3.19,43.878,43.878,0.0,0.318
Shadehill,"2021-02-09 00:00",95246.0,2266.65,0.398,3.115,-3.03,8.73,0.0,3.19,43.756,43.756,0.0,0.318
Shadehill,"2021-02-10 00:00",95118.0,2266.62,-20.922,4.079,-1.46,9.25,0.0,3.19,43.611,43.611,0.0,0.318
Shadehill,"2021-02-11 00:00",94989.0,2266.59,-21.557,-1.751,-7.86,2.72,0.0,3.19,43.48,43.48,0.0,0.318
Shadehill,"2021-02-12 00:00",94861.0,2266.56,-21.079,-3.491,-9.43,3.11,0.0,3.19,43.455,43.455,0.0,0.318
Shadehill,"2021-02-13 00:00",94732.0,2266.53,-21.593,-4.128,-10.22,2.58,0.0,3.19,43.444,43.444,0.0,0.318
Shadehill,"2021-02-14 00:00",94646.0,2266.51,0.076,-3.626,-12.83,8.34,0.0,3.19,43.435,43.435,0.0,0.318
Shadehill,"2021-02-15 00:00",94518.0,2266.48,-21.106,1.906,-9.82,13.17,0.0,3.19,43.428,43.428,0.0,0.318
Shadehill,"2021-02-16 00:00",94304.0,2266.43,-64.475,6.142,-0.93,12.26,0.0,3.19,43.417,43.417,0.0,0.318
Shadehill,"2021-02-17 00:00",94176.0,2266.4,-21.129,15.258,7.68,22.59,0.0,3.19,43.404,43.404,0.0,0.318
Shadehill,"2021-02-18 00:00",94049.0,2266.37,-20.629,17.274,11.47,25.46,0.0,3.19,43.4,43.4,0.0,0.318
Shadehill,"2021-02-19 00:00",93963.0,2266.35,0.042,21.3,3.37,36.18,0.0,3.19,43.4,43.4,0.0,0.318
Shadehill,"2021-02-20 00:00",93793.0,2266.31,-42.308,33.962,16.7,49.78,0.0,3.19,43.4,43.4,0.0,0.318
Shadehill,"2021-02-21 00:00",93750.0,2266.3,21.721,35.572,23.11,47.03,0.0,3.19,43.4,43.4,0.0,0.318
Shadehill,"2021-02-22 00:00",93538.0,2266.25,-63.483,45.255,35.92,58.02,0.0,3.19,43.4,43.4,0.0,0.318
Shadehill,"2021-02-23 00:00",93410.0,2266.22,-21.133,39.132,26.51,48.34,0.1,3.29,43.4,43.4,0.0,0.318
Shadehill,"2021-02-24 00:00",93283.0,2266.19,-20.629,30.669,22.98,40.5,0.0,3.29,43.4,43.4,0.0,0.318
Shadehill,"2021-02-25 00:00",93326.0,2266.2,65.079,33.327,18.93,48.34,0.0,3.29,43.4,43.4,0.0,0.318
Shadehill,"2021-02-26 00:00",93156.0,2266.16,-42.314,37.919,30.04,47.82,0.0,3.29,43.395,43.395,0.0,0.318
Shadehill,"2021-02-27 00:00",92988.0,2266.12,-41.318,26.467,22.06,31.61,0.0,3.29,43.382,43.382,0.0,0.318
Shadehill,"2021-02-28 00:00",92903.0,2266.1,0.522,29.575,16.44,43.77,0.0,3.29,43.376,43.376,0.0,0.318
Shadehill,"2021-03-01 00:00",92903.0,2266.1,43.368,31.474,15.92,48.6,0.0,3.29,43.368,43.368,0.0,0.318
Shadehill,"2021-03-02 00:00",92734.0,2266.06,-41.841,45.252,32.78,60.37,0.0,3.29,43.363,43.363,0.0,0.318
Shadehill,"2021-03-03 00:00",92650.0,2266.04,1.006,44.206,28.6,64.81,0.0,3.29,43.356,43.356,0.0,0.318
Shadehill,"2021-03-04 00:00",92607.0,2266.03,21.673,43.8,24.94,65.34,0.0,3.29,43.352,43.352,0.0,0.318
Shadehill,"2021-03-05 00:00",92650.0,2266.04,65.029,43.044,25.33,63.9,0.0,3.29,43.35,43.35,0.0,0.318
Shadehill,"2021-03-06 00:00",92692.0,2266.05,64.528,46.059,29.78,61.68,0.0,3.29,43.353,43.353,0.0,0.318
Shadehill,"2021-03-07 00:00",92607.0,2266.03,0.496,47.599,32.65,59.32,0.0,3.29,43.35,43.35,0.0,0.318
